,ox_state,tot_lig_charge,misc-dent-ax,misc-dent-eq,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
mn_3_cyanide-C-0-d1_cyanide-C-0-d1_imidazole-N-2-0_imidazole-N-2-0_cyanide-C-0-d1_imidazole-N-2-0_5,3,-3,1.0,1.0,221.68690000000004,464.67000000000013,831.3582,1148.2218,1510.0,3576.0,5658.0,6264.0,34.0,72.0,126.0,180.0,198.0,534.0,852.0,960.0,15.752200000000006,40.35240000000001,67.34339999999999,87.11399999999999,36.5474,68.78049999999999,86.94260000000001,62.634000000000015,147.5,271.0,257.0,54.0,5.5,10.0,13.0,11.0,23.0,52.0,61.0,25.0,2.3033499999999996,4.6126,5.1529,2.6676999999999995,36.5474,68.78049999999999,86.94260000000001,62.634000000000015,147.5,271.0,257.0,54.0,5.5,10.0,13.0,11.0,23.0,52.0,61.0,25.0,2.303349999999999,4.6126000000000005,5.1529,2.6676999999999995,7.87205,11.628,15.184800000000003,6.688000000000001,42.5,63.0,52.5,7.0,1.5,2.0,1.0,2.5,6.5,8.0,2.0,0.5777,0.86625,0.8474999999999999,0.27749999999999997,7.87205,11.628,15.184800000000003,6.688000000000001,42.5,63.0,52.5,7.0,1.5,2.0,1.0,2.5,6.5,8.0,2.0,0.5777,0.86625,0.8474999999999999,0.27749999999999997,0.2450000000000001,1.085,0.8399999999999999,0.5,6.5,6.0,-1.0,0.0,1.0,-0.010000000000000009,0.37,0.38,0.2450000000000001,1.085,0.8399999999999999,0.5,6.5,6.0,-1.0,0.0,1.0,-0.010000000000000009,0.37,0.38,2.4025000000000003,25.9935,37.851,46.45350000000001,625.0,975.0,1425.0,1125.0,9.0,12.0,90.0,126.0,144.0,1.9320999999999997,6.3384,9.549299999999999,9.4242,-7.47,-10.469999999999999,-11.370000000000001,111.0,168.0,255.0,21.0,33.0,48.0,3.7799999999999994,5.64,9.899999999999999
mn_3_formaldehyde-O-1-0_formaldehyde-O-1-0_formaldehyde-O-1-0_formaldehyde-O-1-0_formaldehyde-O-1-0_fluoride-F-0-d1_5,3,-1,1.0,1.0,158.32340000000002,265.5780000000001,612.8690000000001,520.5699999999999,1216.0,3050.0,3670.0,2960.0,22.0,42.0,70.0,70.0,112.0,252.0,330.0,390.0,9.434199999999997,23.439799999999998,33.315,38.23699999999999,21.92825,19.991999999999997,19.976000000000003,0.0,91.5,60.0,17.0,0.0,2.5,3.0,3.0,0.0,6.0,9.0,3.0,0.0,0.95185,1.1319,0.6771,0.0,28.016099999999998,39.983999999999995,39.952000000000005,0.0,102.0,120.0,34.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.3996,2.2638,1.3542,0.0,13.837,4.385999999999999,7.5680000000000005,0.0,72.5,24.0,8.0,0.0,0.5,1.0,0.0,0.5,1.5,1.0,0.0,0.5185,0.28105,0.2701,0.0,11.833599999999999,8.771999999999998,15.136000000000001,0.0,64.0,48.0,16.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5328999999999999,0.5621,0.5402,0.0,0.44500000000000006,1.2399999999999998,0.0,1.0,7.0,0.0,-1.0,0.0,0.0,-0.020000000000000018,0.36,0.0,0.8900000000000001,2.4799999999999995,0.0,2.0,14.0,0.0,-2.0,0.0,0.0,-0.040000000000000036,0.72,0.0,2.4025000000000003,32.829,19.7625,34.10000000000001,625.0,1225.0,750.0,250.0,5.0,10.0,66.0,90.0,60.0,1.9320999999999997,6.0604,5.3515,5.143000000000001,-11.879999999999999,-4.999999999999999,-6.500000000000003,101.0,95.0,240.0,25.0,15.0,50.0,3.9799999999999995,3.0999999999999996,10.199999999999998
mn_3_formaldehyde-O-1-0_formaldehyde-O-1-0_formaldehyde-O-1-0_pyridine-N-3-0_formaldehyde-O-1-0_pyridine-N-3-0_5,3,0,1.0,1.0,246.37510000000003,499.6960000000003,949.9360000000003,1184.2320000000002,1501.0,3812.0,5458.0,6216.0,39.0,80.0,134.0,180.0,214.0,540.0,826.0,1084.0,15.953500000000007,41.14720000000001,64.26459999999997,86.8236,65.95410000000001,139.12800000000001,199.54,196.746,234.0,516.0,580.0,360.0,11.0,22.0,32.0,34.0,54.0,126.0,152.0,112.0,4.211499999999999,9.9022,12.721600000000002,10.290199999999999,28.016099999999998,39.983999999999995,39.952000000000005,0.0,102.0,120.0,34.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.3996,2.2638,1.3542,0.0,9.2416,15.504,28.880000000000003,21.128,49.0,84.0,98.0,56.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1324999999999998,11.833599999999999,8.771999999999998,15.136000000000001,0.0,64.0,48.0,16.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5328999999999999,0.5621,0.5402,0.0,0.9800000000000004,2.66,2.17,2.0,14.0,13.0,-2.0,0.0,1.0,-0.040000000000000036,0.72,0.74,0.8900000000000001,2.4799999999999995,0.0,2.0,14.0,0.0,-2.0,0.0,0.0,-0.040000000000000036,0.72,0.0,2.4025000000000003,30.752,31.62,56.73000000000002,625.0,1150.0,1200.0,900.0,8.0,16.0,84.0,144.0,144.0,1.9320999999999997,6.143800000000001,8.562399999999998,10.452800000000002,-10.540000000000001,-7.999999999999999,-11.800000000000002,104.0,152.0,364.0,22.0,24.0,72.0,3.919999999999999,4.96,14.719999999999995
mn_3_formaldehyde-O-1-0_formaldehyde-O-1-0_pyridine-N-3-0_pyridine-N-3-0_formaldehyde-O-1-0_pyridine-N-3-0_5,3,0,1.0,1.0,284.3130999999999,597.6000000000004,1104.3090000000004,1466.1480000000006,1633.0,4158.0,6228.0,7548.0,46.0,96.0,162.0,228.0,258.0,666.0,1044.0,1392.0,18.76540000000001,48.84120000000002,77.92019999999997,107.29320000000001,46.9851,89.55600000000001,119.746,98.373,168.0,318.0,307.0,180.0,7.5,14.0,19.0,17.0,33.0,72.0,79.0,56.0,2.8055499999999993,6.083,7.037900000000001,5.145099999999999,46.9851,89.55600000000001,119.74600000000001,98.373,168.0,318.0,307.0,180.0,7.5,14.0,19.0,17.0,33.0,72.0,79.0,56.0,2.8055499999999993,6.083,7.037900000000001,5.145099999999999,10.5376,12.137999999999998,22.008000000000003,10.564,56.5,66.0,57.0,28.0,1.5,3.0,1.5,2.5,7.5,9.0,5.0,0.5477,0.85855,1.1251,0.5662499999999999,10.5376,12.137999999999998,22.008000000000003,10.564,56.5,66.0,57.0,28.0,1.5,3.0,1.5,2.5,7.5,9.0,5.0,0.5477,0.8585500000000001,1.1251,0.5662499999999999,0.9350000000000003,2.57,1.085,2.0,14.0,6.5,-2.0,0.0,0.5,-0.040000000000000036,0.72,0.37,0.9350000000000003,2.57,1.085,2.0,14.0,6.5,-2.0,0.0,0.5,-0.040000000000000036,0.72,0.37,2.4025000000000003,30.131999999999998,35.5725,64.63500000000002,625.0,1125.0,1350.0,1200.0,9.0,18.0,90.0,162.0,180.0,1.9320999999999997,6.1716,9.632699999999998,12.5934,-10.14,-8.999999999999998,-13.800000000000002,105.0,171.0,402.0,21.0,27.0,78.0,3.8999999999999995,5.58,15.959999999999996
mn_3_furan-O-0-0_furan-O-0-0_furan-O-0-0_furan-O-0-0_hydroxyl-O-0-d1_hydroxyl-O-0-d1_5,3,-2,1.0,1.0,264.5641,570.1880000000001,1118.6680000000001,1477.4479999999994,1603.0,4256.0,6468.0,7240.0,41.0,88.0,154.0,220.0,242.0,656.0,1076.0,1280.0,17.080100000000012,45.59680000000001,76.38900000000001,97.00600000000001,16.6736,15.136000000000001,0.0,0.0,65.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.6698,0.5402,0.0,0.0,57.20360000000001,118.983,171.695,126.632,212.0,456.0,512.0,110.0,9.0,18.0,26.0,22.0,44.0,102.0,122.0,50.0,3.452099999999999,8.085,10.305,5.3206,11.833599999999999,7.5680000000000005,0.0,0.0,64.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5328999999999999,0.2701,0.0,0.0,11.833599999999999,17.543999999999997,32.68,15.136000000000001,64.0,96.0,112.0,16.0,2.0,4.0,2.0,4.0,12.0,16.0,4.0,0.5328999999999999,1.1242,1.6644,0.5402,1.2399999999999998,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,1.7800000000000002,4.26,2.4799999999999995,4.0,18.0,14.0,-2.0,0.0,2.0,-0.08000000000000007,0.6399999999999999,0.72,2.4025000000000003,31.992,38.44,58.90000000000002,625.0,1200.0,1250.0,1400.0,10.0,16.0,96.0,156.0,192.0,1.9320999999999997,6.088199999999999,9.590999999999998,12.6768,-11.34,-9.299999999999999,-13.200000000000001,102.0,200.0,344.0,20.0,34.0,64.0,3.96,7.0,13.119999999999996
mn_3_hydroxyl-O-0-d1_hydroxyl-O-0-d1_hydroxyl-O-0-d1_hydroxyl-O-0-d1_pyridine-N-3-0_pyridine-N-3-0_5,3,-4,1.0,1.0,201.00510000000003,400.3040000000002,785.7880000000002,1083.752,1353.0,3396.0,4322.0,4296.0,31.0,64.0,110.0,164.0,174.0,460.0,690.0,796.0,13.034300000000007,34.252800000000015,54.39979999999999,66.78679999999999,65.95410000000001,139.12800000000001,199.54,196.746,234.0,516.0,580.0,360.0,11.0,22.0,32.0,34.0,54.0,126.0,152.0,112.0,4.211499999999999,9.9022,12.721600000000002,10.290199999999999,16.6736,15.136000000000001,0.0,0.0,65.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.6698,0.5402,0.0,0.0,9.2416,15.504,28.880000000000003,21.128,49.0,84.0,98.0,56.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1324999999999998,11.833599999999999,7.5680000000000005,0.0,0.0,64.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5328999999999999,0.2701,0.0,0.0,0.9800000000000004,2.66,2.17,2.0,14.0,13.0,-2.0,0.0,1.0,-0.040000000000000036,0.72,0.74,1.2399999999999998,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,2.4025000000000003,30.752,29.450000000000003,29.45,625.0,1150.0,700.0,700.0,8.0,8.0,84.0,96.0,96.0,1.9320999999999997,6.143800000000001,6.3384,6.3384,-10.54,-6.6000000000000005,-6.6000000000000005,104.0,172.0,172.0,22.0,32.0,32.0,3.919999999999999,6.5600000000000005,6.559999999999999
mn_3_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_thiocyanate-S-0-d1_thiocyanate-S-0-d1_5,3,-2,1.0,1.0,276.6063000000001,599.2440000000001,1055.6668000000002,1376.768,2147.0,5384.0,8396.0,10276.0,43.0,92.0,158.0,224.0,250.0,672.0,1108.0,1360.0,20.12890000000001,51.743600000000036,86.75999999999996,115.8772,22.4005,28.662,15.6864,0.0,341.0,276.0,224.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,2.1958,2.7258,1.53,0.0,57.35070000000001,122.05699999999999,173.88520000000003,125.26800000000003,210.0,458.0,514.0,108.0,9.0,18.0,26.0,22.0,44.0,102.0,122.0,50.0,3.451299999999999,8.0702,10.3058,5.335399999999999,6.6564000000000005,6.579,7.8432,0.0,256.0,96.0,112.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0404,0.7854,0.765,0.0,9.2416,15.504,30.369600000000005,13.376000000000001,49.0,84.0,105.0,14.0,2.0,4.0,2.0,4.0,12.0,16.0,4.0,0.5625,1.155,1.6949999999999998,0.5549999999999999,0.03000000000000025,-0.45999999999999996,0.0,10.0,9.0,0.0,-1.0,0.0,0.0,0.25,0.27,0.0,0.9800000000000004,2.17,1.6799999999999997,2.0,13.0,12.0,-2.0,0.0,2.0,-0.040000000000000036,0.74,0.76,2.4025000000000003,26.846,39.525,71.36200000000002,625.0,1500.0,1500.0,1850.0,10.0,18.0,96.0,168.0,204.0,1.9320999999999997,7.005600000000001,10.702999999999998,14.650600000000003,-8.02,-9.999999999999998,-18.14,90.0,190.0,376.0,20.0,32.0,74.0,3.299999999999999,6.2,14.479999999999997
mn_3_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_pyridine-N-3-0_imidazole-N-2-0_pyridine-N-3-0_5,3,0,1.0,1.0,363.71349999999984,823.0280000000005,1466.7287999999999,2007.5800000000008,1933.0,4964.0,8286.0,10592.0,59.0,128.0,222.0,324.0,350.0,948.0,1590.0,2116.0,24.160300000000017,64.5952,109.22859999999994,149.03,65.95410000000001,139.12800000000001,199.54,196.746,234.0,516.0,580.0,360.0,11.0,22.0,32.0,34.0,54.0,126.0,152.0,112.0,4.211499999999999,9.9022,12.721600000000002,10.290199999999999,57.35070000000001,122.05699999999999,173.88520000000003,125.26800000000003,210.0,458.0,514.0,108.0,9.0,18.0,26.0,22.0,44.0,102.0,122.0,50.0,3.451299999999999,8.0702,10.3058,5.335399999999999,9.2416,15.504,28.880000000000003,21.128,49.0,84.0,98.0,56.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1324999999999998,9.2416,15.504,30.369600000000005,13.376000000000001,49.0,84.0,105.0,14.0,2.0,4.0,2.0,4.0,12.0,16.0,4.0,0.5625,1.155,1.6949999999999998,0.5549999999999999,0.9800000000000004,2.66,2.17,2.0,14.0,13.0,-2.0,0.0,1.0,-0.040000000000000036,0.72,0.74,0.9800000000000004,2.17,1.6799999999999997,2.0,13.0,12.0,-2.0,0.0,2.0,-0.040000000000000036,0.74,0.76,2.4025000000000003,28.272000000000002,47.43,91.388,625.0,1050.0,1800.0,2200.0,12.0,24.0,108.0,216.0,288.0,1.9320999999999997,6.255000000000001,12.843599999999997,18.904,-8.94,-11.999999999999998,-21.759999999999994,108.0,228.0,512.0,18.0,36.0,96.0,3.839999999999999,7.44,19.759999999999998
mn_3_misc-C-4-0_misc-C-4-0_misc-C-4-0_misc-C-4-0_carbonyl-C-0-0_carbonyl-C-0-0_5,3,0,1.0,1.0,186.14110000000002,341.19,582.791,651.7800000000001,1321.0,2808.0,3760.0,3984.0,29.0,56.0,98.0,92.0,154.0,344.0,376.0,440.0,12.819700000000001,31.169600000000006,44.8746,49.742000000000004,18.3361,17.543999999999997,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,36.766600000000004,64.668,82.173,33.660000000000004,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6721999999999997,1.7094,6.5024999999999995,8.771999999999998,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,6.5024999999999995,7.752,6.5024999999999995,16.830000000000002,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,-0.8900000000000001,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,-0.4900000000000002,0.0,1.049999999999999,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.020000000000000018,0.0,1.2000000000000002,2.4025000000000003,23.715,29.512000000000004,15.809999999999999,625.0,900.0,1100.0,600.0,6.0,4.0,72.0,60.0,96.0,1.9320999999999997,6.421799999999999,6.199399999999999,4.2812,-5.999999999999999,-9.74,-3.999999999999999,114.0,106.0,76.0,24.0,26.0,8.0,3.7199999999999998,3.88,2.4799999999999995
mn_3_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_carboxyl-O-1-d1_5,3,-1,1.0,1.0,306.8051999999999,626.2480000000003,1286.3552000000007,1531.9199999999994,1500.0,3928.0,6260.0,7556.0,50.0,98.0,186.0,234.0,284.0,704.0,1156.0,1808.0,16.42820000000001,43.301,71.5182,112.35259999999997,44.44415000000001,76.31599999999999,98.39410000000001,41.228,153.5,236.0,160.0,44.0,6.5,11.0,15.0,7.0,26.0,48.0,38.0,25.0,2.1678499999999996,4.227900000000002,3.8526999999999996,1.9794999999999998,53.87860000000001,102.40799999999999,161.901,67.32000000000001,142.0,264.0,180.0,72.0,9.0,16.0,26.0,12.0,42.0,80.0,68.0,48.0,2.5400999999999994,5.667200000000002,6.069799999999999,3.4187999999999996,11.833599999999999,13.157999999999998,28.6208,3.7840000000000003,64.0,72.0,56.0,4.0,1.5,3.5,0.5,2.5,9.0,7.0,0.5,0.5328999999999999,0.8431500000000001,1.07675,0.13505,11.833599999999999,17.543999999999997,45.408,0.0,64.0,96.0,48.0,0.0,2.0,6.0,0.0,4.0,16.0,12.0,0.0,0.5328999999999999,1.1242,1.6206,0.0,1.3350000000000002,3.7199999999999998,0.6199999999999999,3.0,21.0,3.5,-2.5,2.5,0.0,-0.06000000000000005,1.0799999999999998,0.18,1.7800000000000002,7.4399999999999995,0.0,4.0,42.0,0.0,-4.0,6.0,0.0,-0.08000000000000007,2.1599999999999997,0.0,2.4025000000000003,31.992,43.4775,107.63199999999999,625.0,1200.0,1650.0,950.0,11.0,31.0,102.0,252.0,192.0,1.9320999999999997,6.088199999999999,11.773299999999997,16.44370000000001,-11.34,-10.999999999999998,-21.39,102.0,209.0,737.0,19.0,24.0,154.0,3.96,6.82,31.25999999999999
mn_3_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_pyridine-N-3-0_pyridine-N-3-0_5,3,0,1.0,1.0,349.8250999999998,749.3920000000004,1469.3520000000003,1897.1920000000002,1661.0,4388.0,7242.0,9128.0,59.0,120.0,222.0,300.0,342.0,876.0,1454.0,2236.0,20.515500000000014,54.7608,91.68940000000002,139.6868,65.95410000000001,139.12800000000001,199.54,196.746,234.0,516.0,580.0,360.0,11.0,22.0,32.0,34.0,54.0,126.0,152.0,112.0,4.211499999999999,9.9022,12.721600000000002,10.290199999999999,53.87860000000001,102.40799999999999,161.901,67.32000000000001,142.0,264.0,180.0,72.0,9.0,16.0,26.0,12.0,42.0,80.0,68.0,48.0,2.5400999999999994,5.667200000000002,6.069799999999999,3.4187999999999996,9.2416,15.504,28.880000000000003,21.128,49.0,84.0,98.0,56.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1324999999999998,11.833599999999999,17.543999999999997,45.408,0.0,64.0,96.0,48.0,0.0,2.0,6.0,0.0,4.0,16.0,12.0,0.0,0.5328999999999999,1.1242,1.6206,0.0,0.9800000000000004,2.66,2.17,2.0,14.0,13.0,-2.0,0.0,1.0,-0.040000000000000036,0.72,0.74,1.7800000000000002,7.4399999999999995,0.0,4.0,42.0,0.0,-4.0,6.0,0.0,-0.08000000000000007,2.1599999999999997,0.0,2.4025000000000003,30.752000000000002,47.43,111.29,625.0,1150.0,1800.0,1300.0,12.0,32.0,108.0,264.0,240.0,1.9320999999999997,6.143799999999999,12.843599999999997,18.681600000000003,-10.54,-11.999999999999998,-22.2,104.0,228.0,748.0,18.0,28.0,152.0,3.92,7.44,31.039999999999996
mn_3_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_carbonyl-C-0-0_phosphine-P-0-0_carbonyl-C-0-0_5,3,0,1.0,1.0,116.33910000000003,193.686,379.2382000000001,771.8015999999998,1737.0,4152.0,5636.0,3480.0,21.0,40.0,82.0,140.0,122.0,344.0,520.0,456.0,10.320900000000002,27.7296,47.415800000000004,56.5428,18.3361,17.543999999999997,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,19.316100000000002,28.908000000000005,29.040000000000006,0.0,228.0,90.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.5343000000000002,2.3531999999999997,0.8213999999999999,0.0,6.5024999999999995,8.771999999999998,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,4.7961,14.454,0.0,0.0,225.0,45.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.1236000000000002,1.1766,0.0,0.0,-0.8900000000000001,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,-0.030000000000000693,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,2.0700000000000003,0.0,0.0,2.4025000000000003,21.483,51.58400000000002,0.0,625.0,1800.0,700.0,0.0,14.0,0.0,120.0,84.0,0.0,1.9320999999999997,8.0342,8.201,0.0,-4.56,-11.580000000000004,0.0,78.0,322.0,0.0,16.0,70.0,0.0,2.559999999999999,13.559999999999997,0.0
mn_3_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_formaldehyde-O-1-0_formaldehyde-O-1-0_5,3,0,1.0,1.0,135.69910000000004,244.08400000000006,495.4720000000001,861.88,1741.0,4400.0,6040.0,3296.0,25.0,48.0,94.0,148.0,142.0,384.0,588.0,648.0,10.868500000000003,29.7864,49.548199999999994,60.625199999999985,28.016099999999998,39.983999999999995,39.952000000000005,0.0,102.0,120.0,34.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.3996,2.2638,1.3542,0.0,19.316100000000002,28.908000000000005,29.040000000000006,0.0,228.0,90.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.5343000000000002,2.3531999999999997,0.8213999999999999,0.0,11.833599999999999,8.771999999999998,15.136000000000001,0.0,64.0,48.0,16.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5328999999999999,0.5621,0.5402,0.0,4.7961,14.454,0.0,0.0,225.0,45.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.1236000000000002,1.1766,0.0,0.0,0.8900000000000001,2.4799999999999995,0.0,2.0,14.0,0.0,-2.0,0.0,0.0,-0.040000000000000036,0.72,0.0,-0.030000000000000693,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,2.0700000000000003,0.0,0.0,2.4025000000000003,24.242,48.82500000000002,13.640000000000002,625.0,1900.0,600.0,100.0,14.0,4.0,120.0,108.0,24.0,1.9320999999999997,7.923,8.3122,2.0572,-6.339999999999999,-9.800000000000002,-2.6000000000000005,74.0,326.0,96.0,16.0,66.0,20.0,2.6399999999999992,13.479999999999995,4.08
mn_3_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_thiocyanate-S-0-d1_thiocyanate-S-0-d1_thiocyanate-S-0-d1_5,3,-3,1.0,1.0,267.4663,555.6360000000002,953.3898000000003,1348.236,2350.0,5826.0,8958.0,10602.0,43.0,90.0,150.0,222.0,240.0,630.0,990.0,1278.0,21.154000000000003,52.64580000000003,85.4076,118.09499999999998,22.4005,28.662,15.6864,0.0,341.0,276.0,224.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,2.1958,2.7258,1.53,0.0,55.06570000000001,111.5115,153.5766,147.5595,260.75,456.0,491.0,270.0,9.0,17.5,24.5,25.5,42.0,96.5,114.5,84.0,3.7075749999999994,8.1081,9.923700000000002,7.717649999999999,6.6564000000000005,6.579,7.8432,0.0,256.0,96.0,112.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0404,0.7854,0.765,0.0,8.5953,13.27275,23.620800000000003,15.846,100.75,87.0,101.5,42.0,1.75,3.25,2.25,3.25,9.5,12.25,7.5,0.681975,1.0626,1.47375,0.8493749999999999,0.03000000000000025,-0.45999999999999996,0.0,10.0,9.0,0.0,-1.0,0.0,0.0,0.25,0.27,0.0,0.7425000000000004,1.8800000000000001,1.6275,4.0,12.75,9.75,-1.75,0.0,0.75,0.03249999999999997,0.6075,0.5549999999999999,2.4025000000000003,26.133,35.5725,58.311000000000014,625.0,1725.0,1350.0,1575.0,9.0,15.0,90.0,144.0,162.0,1.9320999999999997,7.3809000000000005,9.632699999999998,12.635100000000001,-7.5600000000000005,-8.999999999999998,-14.370000000000001,81.0,171.0,312.0,21.0,30.0,63.0,3.0299999999999994,5.58,11.759999999999996
