,pbe_hfx_0,pbe_hfx_10,pbe_hfx_100,pbe_hfx_15,pbe_hfx_20,pbe_hfx_25,pbe_hfx_30,pbe_hfx_35,pbe_hfx_40,pbe_hfx_45,pbe_hfx_5,pbe_hfx_50,pbe_hfx_55,pbe_hfx_60,pbe_hfx_65,pbe_hfx_70,pbe_hfx_75,pbe_hfx_80,pbe_hfx_85,pbe_hfx_90,pbe_hfx_95,scan_hfx_0,scan_hfx_10,scan_hfx_100,scan_hfx_15,scan_hfx_20,scan_hfx_25,scan_hfx_30,scan_hfx_35,scan_hfx_40,scan_hfx_45,scan_hfx_5,scan_hfx_50,scan_hfx_55,scan_hfx_60,scan_hfx_65,scan_hfx_70,scan_hfx_75,scan_hfx_80,scan_hfx_85,scan_hfx_90,scan_hfx_95
mn/2/mn_2_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_ome2-O-0-0_pyridine-N-3-0_ome2-O-0-0_6,,,,,,,,,-85.96671188833038,-88.82807239705772,,,-96.09040121523617,,,,,,,,,,,,,,,-81.94828394524441,-86.11533531469804,-89.14894374072068,-92.18709101204745,,,,-98.76740190271538,-101.73052723718921,,,,,,
fe/2/other/fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_SH2-S-0-0_ome2-O-0-0_SH2-S-0-0_5,-35.48477369977113,-42.91752880301661,-82.60215722661972,-46.32151617155607,-49.56044297209689,-52.64228503334186,-55.573700900155856,-58.305462616589296,-60.900850177124674,-63.26808255918104,-39.04838007449403,-65.50454420652396,-67.6194714945227,-69.6193535124413,-71.51452515743844,-73.31551686942169,-75.0316963871997,-76.67162366085144,-78.242488179859,-79.75094649215156,-81.20248403619895,-34.31752359707421,-41.32421451717129,-93.79002110759042,-44.781824733242324,-48.17488927571439,-51.521662309343455,-54.781109304099644,-57.98371611857909,-61.0623368928723,-64.07022724580256,-37.85162253377737,-67.01417956457955,-69.89744244206732,-72.72403759085341,-75.49814886368705,-78.22422488764028,-80.90668810390319,-83.54939093211654,-86.15603723622962,-88.72977241621435,-91.27355690694617
fe/2/other/fe_2_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_carbonyl-C-0-0_carbonyl-C-0-0_5,-34.51541102938799,-41.30225269791234,-77.86783683756029,-44.38783021638101,-47.287574876771274,-50.01656243735696,-52.58647012800743,-55.01059697657164,-57.30173034107656,-59.471844883659706,-38.017302460163634,-61.531985138309985,-63.49280058133439,-65.36243179890154,-67.14784219387441,-68.85912325484526,-70.50215241364835,-72.08231039047986,-73.60463173810699,-75.07369193709978,-76.49355563730161,-29.212900926226144,-35.89558554393958,-86.24672284556914,-39.13125399351226,-42.29709612635734,-45.384741618958856,-48.43629241967876,-51.42833912636634,-54.34674704595723,-57.211467094475225,-32.589161724291834,-60.03021180645255,-62.803558005090444,-65.53840560764782,-68.23291305748356,-70.89359635227027,-73.51997767378404,-76.11751269322644,-78.68605872243833,-81.2297372514488,-83.74901969790056
mn/2/mn_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_6,-41.3844305982428,-50.708382786177616,-96.55325994002851,-55.29281640012948,-58.65572624944804,-62.864824712313904,-66.10828715644146,-69.13560491720924,-71.85955066509075,-74.45081652585885,-46.57458145319543,-76.87984769462489,-79.24244662433816,-81.4880184477357,-83.59494224014138,-85.66883470618896,-87.63373055695662,-89.53738663915733,-91.36829416735627,-93.14968624222087,-94.871999867837,-44.05466257723842,-51.58403252299083,-94.00198666087678,-55.6461192127044,-59.096342561692154,-61.638726360138605,-64.26315718186895,-66.71100877278212,-68.38478979725093,-70.74470348340738,-47.90568655430747,-73.08916331900055,-75.29780518894003,-77.83624801315109,-79.983742264059,-82.0651429254425,-84.05719836319916,-86.28388280489649,-88.26488571478635,-90.21105939903393,-92.12345837436294
co/2/co_2_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_acetonitrile-N-1-0_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.8060148852667,,-22.40000404319841,,,,,,,,,
mn/2/mn_2_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_water-O-0-0_water-O-0-0_6,,,,,,,,,,,,,-97.09646452605745,,,,,,,,,,,,,,,,,,,,,-102.71743525675853,-102.12067879288784,-103.60519817364579,,-108.86780483091756,-113.50509540992856,,,
mn/2/mn_2_furan-O-0-0_furan-O-0-0_water-O-0-0_water-O-0-0_furan-O-0-0_water-O-0-0_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-106.71940161215964,,,,,
co/3/co_3_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_fluoride-F-0-d1_fluoride-F-0-d1_5,,-31.058210177853038,-76.04291474893424,-33.413399281429975,-35.79702050170321,-38.23021948267146,-40.713658259303635,-43.24326480781884,-45.814205587085894,-48.4177015870635,-28.73749263184636,-51.04289367731189,-53.677725399519126,-56.30981124728744,-58.92709300935036,-61.48639827053375,-64.07000541672568,-66.61099523251072,-69.04085746295333,-71.43890912423315,-73.77413350759035,-23.425693069154953,-28.18352241009093,-83.6739215156581,-30.724630939107396,-33.37127757316413,-36.11692330417101,-38.96055509362451,-41.89263335781215,-44.9045593741999,-47.98645047222918,-25.74660254813113,-51.12787460687423,-54.3181875434275,-57.54684442283886,-60.77316204620412,-64.06381199835715,-67.3816077664048,-70.65530360543755,-73.93254623279263,-77.1989463774969,-80.44767163258553
mn/2/mn_2_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_ome2-O-0-0_ome2-O-0-0_6,,-64.95705292127832,-113.0874159059465,-68.92747333288251,-72.60367292273908,-76.03748149845775,-79.08740047785369,-82.06433115425581,-84.98399125880876,-87.7709925853251,-60.91858223194882,-90.51504657026528,-93.193823279768,-95.64299289759145,-98.03870795009185,-100.54238257133936,-102.76273047704514,-105.02183646033303,-107.13704758742625,-109.22361635028832,-111.11820807580665,,,,,,,,,,,,,,,,,,,,,
co/2/co_2_carboxyl-O-1-d1_carboxyl-O-1-d1_carboxyl-O-1-d1_carboxyl-O-1-d1_ammonia-N-0-0_ammonia-N-0-0_4,-9.94566528145535,-14.721354509634267,-38.12107501853194,-17.10471600385406,-19.237341717800827,-21.150472498428652,-22.87497148563553,-24.390403051921886,-25.913816303599763,-27.203281866237543,-12.183264803746377,-28.464099618300324,-29.610976336938155,-30.74304237324842,-31.797003978775717,-32.80181992361911,-33.764890379681184,-34.69186681616523,-35.587417213453676,-36.45541021036844,-37.2990628288998,-12.81319537516105,-18.1766167765114,-54.81855308982304,-20.86358764159437,-24.11356479386147,-26.63041137230247,-28.9738836447325,-31.114302615298207,-33.25948451885394,-35.37963143029886,-15.24581878893154,-37.501069630889646,-39.533000691983304,-41.4398516643742,-43.272645557705566,-45.06128765762476,-46.78702986798129,-48.45957105364699,-50.043744830732464,-51.64220335042323,-53.246108077843715
co/2/co_2_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_amine-N-0-d1_4,-10.07234205719953,-12.982663998594129,-34.054019694047334,-14.453136500948876,-15.943800760099393,-17.35580985826361,-18.90933328010441,-20.283200868700394,-21.632433124836865,-22.934114623272286,-11.526267515121837,-24.176697968485524,-25.360315312645607,-26.48958784568928,-27.568686648595293,-28.601824208652314,-29.593228728102485,-30.54693550628641,-31.4666620643899,-32.35577474085929,-33.21731487985159,-13.300382879387936,-17.12425278058812,-50.476952031947526,-18.925040081179468,-21.002744906306503,-22.887779129338618,-25.089993256574157,-27.103120448285384,-29.10145409969816,-31.068914472155868,-15.241779644961852,-32.94783539366175,-34.75949403173976,-36.80742237385562,-38.644924176009965,-40.440107605977765,-42.18653901870906,-43.876253363474824,-45.50505040426376,-47.03940932948709,-48.883931291650946
fe/2/a_f/fe_2_formaldehyde-O-1-0_formaldehyde-O-1-0_formaldehyde-O-1-0_water-O-0-0_water-O-0-0_water-O-0-0_5,-29.37149423214108,-37.71673623135591,-77.29328110883777,-41.32500292823417,-44.63773140695313,-47.69982923844063,-50.54428292543945,-53.19672352124566,-55.67922939890254,-57.98035251742991,-33.76141418009567,-60.21955739194507,-62.290315833534244,-64.2612229937227,-66.13876140167812,-67.93117895203785,-69.64659169046305,-71.29224421621026,-72.87450818257476,-74.39895699093104,-75.87046132675496,-25.71346902064281,-33.08989402513059,-85.50898821741485,-36.60461566472559,-40.014745182493186,-43.31113510907716,-46.54740138762826,-49.71127961999028,-52.76624040352965,-55.75513685373656,-29.46310894776198,-58.68269956782493,-61.55328848044426,-64.37160108356439,-67.1421453454637,-69.86905967704796,-72.55626593342012,-75.20732408302038,-77.82541463042598,-80.41339828429251,-82.97382606830332
mn/3/mn_3_carbonyl-C-0-0_carbonyl-C-0-0_carbonyl-C-0-0_carbonyl-C-0-0_ammonia-N-0-0_ammonia-N-0-0_5,,-67.31042106921093,-114.71500790349485,-71.27057218747339,-74.99282367871851,-78.51810413693703,-81.86169364861277,-85.036063229397,-88.04766903680735,-90.90021107561077,,-93.59447819161313,-96.1150362285227,-98.46819207205958,-100.66837028328497,-102.73748802377823,-104.85013322122475,-107.01090269241638,-109.12096843724063,-111.06162109059352,-112.90101359061434,-69.01653851510255,-75.87056233237762,-118.90392769836824,-79.09130793336118,-82.18905424990103,-85.17363006967827,-88.04756128532027,-90.81681670587514,-93.48431099607033,-96.0516992653007,-72.5187831157085,-98.51913046362256,-100.88436427861518,-103.12043861289379,-105.26038462973436,-107.3431575339185,-109.33996931803054,-111.30256724872126,-113.24616494088373,-115.16762490181773,-117.05578390755959
fe/3/fe_3_cs-C-0-0_cs-C-0-0_cs-C-0-0_ammonia-N-0-0_cs-C-0-0_ammonia-N-0-0_6,16.317569348537795,2.4553110042895065,,-3.892571260996163,-9.947000329117573,-15.649797545270866,-21.13038449639504,-26.397784501830518,-31.47349886073231,-36.375654515533085,9.177758433313102,-41.10074283998471,-45.6681602614567,-50.08844950337948,-54.300596989958365,-58.44288211437884,-61.6110246290848,-65.31364559405785,-68.81261260842254,-72.17478156150534,-75.33040079437866,5.83169518618459,-5.470172071526862,-93.60265240765659,-10.751989730218389,-16.245611885253723,-21.070203870205837,-27.295922750542186,-32.64036989293236,-37.71139422383228,-42.7131158419285,0.11466517086746944,-47.61328239328009,-52.38539018581767,-57.15344986872082,-62.269634185015235,-66.95519312846533,-71.5990585625307,-76.13891715198766,-80.61883599141179,-85.0004490674969,-89.32852948289315
cr/2/cr_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_chloride-Cl-0-d1_5,,-81.35668851881364,-110.54459789412718,-83.57181135444402,-85.70498515960283,-87.69798894034078,-89.53242843479393,-91.38442706251143,-93.18792618462352,-94.90440794851737,,-96.52059472662872,-98.09215263631903,-99.61891197715026,-101.10346375460824,-102.54939929598592,-103.95988495481188,-105.33762849253246,-106.6847490827935,-108.00273411136976,-109.29229557571601,,,-115.03636045543543,,,,,,,,,-100.78406055160204,-102.30536788365966,-103.80283853339571,-105.28490901412586,-106.72797825482878,-108.15347196730562,-109.55991264801645,-110.95051242648766,-112.3300111413965,-113.68975084785417
mn/3/mn_3_formaldehyde-O-1-0_formaldehyde-O-1-0_pyridine-N-3-0_pyridine-N-3-0_formaldehyde-O-1-0_pyridine-N-3-0_5,,-59.217713317273144,,,-67.715324880746,-71.28021401069674,-74.58026947421885,-77.62004888204754,,-83.02732899040244,-53.81598358032821,-85.42240821607382,,-89.70472257524311,-91.6108215592453,-93.45702791153676,-95.04537731564017,-96.5890746397276,-98.05987642330571,,,,,,,,,,-83.32029193672035,-85.68752844077383,-86.75002014764215,,,,,,,,,-100.7439689564476,-102.10407502070079,-103.42582073201018
co/2/co_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_cyanide-C-0-d1_cyanide-C-0-d1_4,0.46993454531735146,-5.487418456928233,-37.216889390855926,-8.215597156836711,-10.993094161906201,-13.615531200885963,-16.049244137394226,-18.318107065335052,-20.529352348699298,-22.589880054812543,-2.7440003230725116,-24.48783436688948,-26.216883268439446,-27.76367641952671,-29.40394390447142,-30.828379467901893,-32.19829739938757,-33.4287053319299,-34.0574666741094,-35.15571038722668,-36.21325271014908,-3.2117358738180264,-8.154815428469524,-40.8906923089135,-10.565645196040114,-12.971966200752785,-15.23905476916615,-17.339888769268992,-19.362189017394503,-21.412050791315092,-23.394928066175076,-5.616320362617829,-25.12319152595541,-27.226063437719958,-28.998431592565417,-30.711424979789456,-32.38745218135777,-34.02752566990888,-35.6243201666179,-36.73241116988988,-38.06644730144189,-39.49805347592157
fe/3/fe_3_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_phosphine-P-0-0_pyridine-N-3-0_phosphine-P-0-0_6,-1.9657316833455833,-12.415774439712353,-87.98062159546438,-17.412415361502376,-22.344418197628634,-27.107830890802543,-31.826565450199308,-36.479766644422845,-41.07192102463076,-45.59588240442589,-7.278266393449358,-49.94671662653648,-54.21665609148873,-58.41200372494636,-62.44528033979245,-66.62785805045762,-70.08463485435774,-74.89402616183763,-78.02415740667472,-81.52176372197087,-84.81412483197853,-6.081709844964393,-14.113189698944963,-86.33291071400564,-18.08111632797962,-23.214290251656035,-27.099908715121327,-32.110654106277295,-36.180552664518245,-39.995015064832984,-44.02905534406335,-10.12266914389261,-47.98495258784622,-52.0212889892551,-56.02722471943741,-60.29830640790919,-63.938423793438,-67.93532951177741,-71.65830292894012,-75.40810151627953,-79.09970601065893,-82.74748364256598
mn/3/mn_3_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_formaldehyde-O-1-0_formaldehyde-O-1-0_5,,-80.77009241741276,-147.0878439674946,-86.57235216341252,-91.90715660538866,-96.89566161403361,-101.62355828151215,-106.08769678251961,-110.26553249577385,-114.42191683297953,,-118.43886191492808,-122.14607401450068,-125.69306348057843,-129.0517942825774,-132.22652522967402,-135.21372185102646,-138.00846142654547,-140.6022037557831,-142.96714440247035,-145.12011667995796,,,,,,,,,,,,-109.89675465136327,-113.07499764843399,,,,,,,,
cr/3/cr_3_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_hydroxyl-O-0-d1_hydroxyl-O-0-d1_4,-13.677620632479714,-17.94461887599977,-34.234113228311166,-19.581681201288582,-20.998405373331195,-22.23274431626169,-23.35446943007794,-24.388245719911495,-25.352176825285504,-26.258787531298854,-16.012373962168393,-27.11768103682067,-27.878006561203502,-28.75933727638185,-29.47466602105889,-30.214104083138647,-30.916302438159413,-31.60531428358194,-32.27847948935579,-32.938685451820675,-33.58920027862201,-24.130089110095515,-26.45853823200674,-32.81823839655538,-27.319261861727206,-28.046897389077767,-28.68886124715956,-29.25336602168822,-29.74595541839489,-30.178338375708023,-30.559187349258885,-25.40595750207465,-30.845355814124346,-31.219450943492713,-31.458278759222605,-31.687437578793674,-31.893881886025348,-32.07946088272907,-32.24677775489925,-32.398833723067455,-32.54558545085066,-32.683431097509065
co/2/co_2_carboxyl-O-1-d1_carboxyl-O-1-d1_carboxyl-O-1-d1_pyridine-N-3-0_carboxyl-O-1-d1_pyridine-N-3-0_4,-10.472885694384356,-16.16148250864457,-39.45976683695601,-18.787901156846814,-21.15499338615034,-23.27878386367529,-25.10684214305543,-26.719686516271267,-28.051914355228018,-29.362673746305184,-13.373366308180815,-30.506699669768917,-31.55866535664058,-32.603924497712796,-33.57339340647193,-34.49999447412379,-35.39092883532734,-36.25134273998269,-37.08537822760858,-37.89637172570533,-38.68706433552768,-8.655814030296671,-13.482488127446485,-37.603689053789076,-15.634199376297849,-17.568794575834875,-19.28643026977711,-20.96419819001174,-22.41384053652417,-23.823091048689527,-25.142060249233804,-11.126103766840792,-26.41824503509581,-27.638938648630084,-28.8290677797193,-29.985918155617018,-31.12235156243697,-32.23698628991164,-33.33666274958464,-34.42088907776589,-35.49320364871009,-36.553553548473026
fe/2/a_f/fe_2_furan-O-0-0_furan-O-0-0_furan-O-0-0_furan-O-0-0_imidazole-N-2-0_imidazole-N-2-0_5,-32.653278912082136,-39.94201553488938,-78.72916339246868,-43.26952146855857,-46.40533448876584,-49.35871108206012,-52.09590523569959,-54.77852199400065,-57.21906582621745,-59.51423460634639,-36.42321073498732,-61.71141851426216,-63.78275313742498,-65.7567774973609,-67.62571855934955,-69.42740948902706,-71.13725637850672,-72.77527139278001,-74.34846986873457,-75.86198500741736,-77.32075703363678,-27.505802054224393,-34.6680658606722,-87.07983139620559,-38.14891758919542,-41.54916142958662,-44.87555202959657,-48.07077905358716,-51.22882577807088,-54.30112459274738,-57.31044819988534,-31.12678940325987,-60.23251389224972,-63.122944258113506,-65.93924232111004,-68.72319798771413,-71.44927921517152,-74.14267337879205,-76.79192561240163,-79.41059822988703,-81.9946091879753,-84.55122131431021
co/2/co_2_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_thiocyanate-S-0-d1_phosphine-P-0-0_thiocyanate-S-0-d1_4,-4.568009180741882,-9.886748977790413,-52.47789537152336,-12.872424152174533,-16.000545496952704,-19.030004218453875,-22.420737600202525,-25.544481269906267,-28.620299474251397,-31.515892891897597,-7.080289156815354,-34.188236080481104,-36.60313886830293,-39.01734245326912,-41.14191556178686,-43.05800621285187,-44.801769215298044,-46.484811476100624,-48.07262197381173,-49.595037371458915,-51.026474762926696,-6.8164688233797746,-12.371520682159822,-55.90248056508109,-15.434195733068215,-18.246906368474978,-21.31752647678562,-24.33326713369047,-27.597880633632265,-30.435579493247413,-33.01842013802527,-9.402483234432422,-35.52346437349769,-37.81321674869223,-40.14234775422263,-42.59820389569758,-44.71031743227818,-46.72799592288979,-48.647360416726414,-50.445017362563945,-52.21321985081439,-54.007938064112686
cr/2/cr_2_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_acetonitrile-N-1-0_5,,-57.013453373387044,-85.42737743925316,-59.73265320960118,-62.26400196235673,-64.52384844294981,-66.63825845555293,-68.54669004904137,-70.36850188082413,-72.0318844209427,-53.972491368439734,-73.57201631911714,-75.0673898208542,-76.43780703248582,-77.75723441847711,-79.00078605976294,-80.18964654857766,-81.32492018720878,-82.41427768468763,-83.45725660144932,-84.46106334642572,-59.51240363862933,-64.20434808636936,-89.48639045459811,-66.28116794482706,-68.25674664095932,-70.08991146694655,-71.82924774669036,-73.44196502998906,-74.97109257273146,-76.44603021982392,-61.97105902306281,-77.85944371650393,-79.18567642384413,-80.47804298983513,-81.72552378011855,-82.93026910176013,-84.09798068949928,-85.23280230698809,-86.33507098634543,-87.41091707410489,-88.46022483988283
fe/3/fe_3_cs-C-0-0_cs-C-0-0_cs-C-0-0_cyanide-C-0-d1_cs-C-0-0_cyanide-C-0-d1_6,27.620593045165652,13.835576330217956,-75.14482327297608,7.414458169024182,1.2898674891734618,-4.548054634678262,-10.193236359281507,-15.648927293089661,-20.95156705025345,-26.115027103289066,20.586589462601832,-31.152818365107517,-36.07427896062917,-40.88353634957365,-45.58204229361606,-50.16776004535556,-54.58638673760022,-58.96242352577142,-63.110305514133756,-67.16737601758064,-71.2339925098869,17.12474830513669,6.2892901395006415,-77.42318523096934,1.0606119426384257,-4.046333090773494,-9.050018663998845,-13.97870906124971,-18.8353893669157,-23.625787874581114,-28.346420302749596,11.637304615993127,-32.97596826963324,-37.525607154307444,-42.277204629728026,-46.73401167761836,-51.33607820844019,-55.76982624662018,-60.315921267036046,-64.67223898347201,-69.09758669230848,-73.2711915825922
mn/2/mn_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_misc-C-4-0_misc-C-4-0_misc-C-4-0_6,-39.76621299105669,-48.36826116149588,-89.67886451790183,-52.29138395039479,-56.55161494575109,-58.718738682658284,-61.674881122459105,-64.40734095838633,-66.96243367121443,-69.32858435719108,-44.28335839951225,-71.53974639547538,-73.61672107808498,-75.63536467760505,-77.62901221841133,-79.56467078619357,-81.4798634217361,-83.2390993567814,-84.88750281080137,-86.5268308873255,-88.12902510979058,,,-109.04239430310346,,,,,,,,,,,,-99.53386090400969,,-98.88159020931091,-100.4592464348065,-102.50290094150411,-104.62301048474096,-106.65022787120945
mn/2/mn_2_misc-C-4-0_misc-C-4-0_misc-C-4-0_misc-C-4-0_misc-C-4-0_ome2-O-0-0_6,,-42.26805080801615,-97.98677704768508,-47.638866775552785,-51.8818552335611,-56.275814269269844,-60.75404311955596,-64.50932623064993,-67.7325563539061,-71.15631405461777,-36.96984030610745,-74.29155765295567,-77.15488337409974,-79.85153996388681,-82.43214481902642,-84.83329225351608,-87.17661929867096,-89.43437647732746,-91.65588545545107,-93.82473272761857,-95.93820441544831,-42.192214625208806,-52.0263122324265,-99.63416993697051,-56.289738999444026,-59.6245957118193,-62.43107349694002,-66.78803188401534,-70.04127284814768,-72.54994138118278,-75.050588960419,-46.94314509358172,-78.12448863635456,-80.83321246456751,-83.25880513197268,-85.62590257762146,-87.89823395510837,-90.05928130683293,-91.97712066815927,-93.97253618831493,-95.91629172657112,-97.80881967428947
